Time (s),Surge Velocity,Sway Velocity,Yaw Rate,Position X,Position Y,Yaw Angle,Speed U,Rudder Angle (deg),Rudder Angle (rad)
1738,-0.59625946837839,0.265563597002616,0.0700533860584999,12263.5363050516,377.578193681989,-17.4767860660748,7.12619047831753,12,0.20943951023932
1739,-0.592426648613698,0.244631091112707,0.0860892677323286,12270.408573799,375.692852069123,-17.4067326800163,7.12927167622151,12,0.20943951023932
1740,-0.58849483140499,0.223741195279825,0.101778866304127,12277.2805378213,373.794793822031,-17.320643412284,7.13251532184261,12,0.20943951023932
1741,-0.584482770896053,0.202894593009225,0.117171875607221,12284.1528802037,371.885949932239,-17.2188645459798,7.13590225595657,12,0.20943951023932
1742,-0.580408481001999,0.182091799865914,0.132310151396836,12291.0262637457,369.968216976275,-17.1016926703726,7.13941403576874,12,0.20943951023932
1743,-0.576289328987427,0.161333356306721,0.147228620613,12297.9013314383,368.043463226477,-16.9693825189758,7.14303285024233,12,0.20943951023932
1744,-0.572142113696619,0.140619998402546,0.161956062243297,12304.7787067642,366.113533972315,-16.8221538983628,7.14674144679298,12,0.20943951023932
1745,-0.567983130006164,0.119952808829271,0.176515779741469,12311.6589938325,364.180256143127,-16.6601978361195,7.15052306832671,12,0.20943951023932
1746,-0.563828220837246,0.0993333500020602,0.190926182118167,12318.5427773544,362.245442308613,-16.483682056378,7.15436139976254,12,0.20943951023932
1747,-0.559692817869155,0.0787637807986019,0.205201288423612,12325.4306224709,360.31089412117,-16.2927558742599,7.15824052332203,12,0.20943951023932
1748,-0.555591971934792,0.0582469579503679,0.219351168314984,12332.3230744415,358.378405253658,-16.0875545858362,7.16214488198719,12,0.20943951023932
1749,-0.55154037394992,0.0377865228690178,0.233382329680264,12339.2206582034,356.449763877346,-15.8682034175213,7.16605925062655,12,0.20943951023932
1750,-0.547552367128133,0.0173869744119834,0.247298062820057,12346.1238778112,354.526754717301,-15.634821087841,7.16996871436718,12,0.20943951023932
1751,-0.543641951160151,-0.00294627212645791,0.261098749422342,12353.033215767,352.611160716212,-15.3875230250209,7.17385865385036,12,0.20943951023932
1752,-0.539822778986608,-0.0232068396867076,0.27478214346173,12359.949132251,350.704764332402,-15.1264242755986,7.17771473704986,12,0.20943951023932
1753,-0.53610814676547,-0.0433873577980439,0.28834363018022,12366.8720642631,348.809348493469,-14.8516421321369,7.18152291735673,12,0.20943951023932
1754,-0.532510977626144,-0.0634794447253675,0.301776468431813,12373.8024246872,346.926697223559,-14.5632985019566,7.18526943764362,12,0.20943951023932
1755,-0.529043799809597,-0.0834737035658507,0.315072020874648,12380.7406012891,345.058595959495,-14.2615220335248,7.18894084001551,12,0.20943951023932
1756,-0.525718719814828,-0.10335973245787,0.328219975752372,12387.6869556598,343.206831568993,-13.9464500126502,7.19252398093435,12,0.20943951023932
1757,-0.522547391203906,-0.123126149027331,0.341208563306297,12394.6418221179,341.373192082754,-13.6182300368978,7.19600605137294,12,0.20943951023932
1758,-0.519540979757594,-0.142760629117719,0.354024769190999,12401.6055065836,339.559466151373,-13.2770214735915,7.19937460161055,12,0.20943951023932
1759,-0.516710125718016,-0.162249959731575,0.366654546621598,12408.5782854376,337.767442237698,-12.9229967044005,7.20261757023062,12,0.20943951023932
1760,-0.51406490390064,-0.181580105955473,0.379083028358531,12415.5604043811,335.998907555437,-12.5563421577789,7.20572331682218,12,0.20943951023932
